MAGEA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03761853254425,0,0,0,0,0,1.70096049996727,3.17253036876156,1.23836737696299,2.17670328529215,5.96594595314024,6.21788271407413,6.08443995026876,5.84743964482043,6.48118082308653,6.21933207500463,6.18999599855678,6.23382228535901,4.7751306382025,4.73813479847821,4.1840733358816,0,4.63454646095222,4.99550594404311,1.87011701607652,3.74578903608924,4.02414793117573,2.85254336924846,0.223513559180988,3.3337152220018,0.689669323119983,0.232790002669845,2.75304078828491,0,2.9115796629887,3.76001603655554,1.1083653127092,0.477392457753021,4.60937316016074,0.208401994591699,0,3.20775951327049,0,0,0,0,0,1.18277649055113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35725036994693
KRT18,1.38727282516165,2.26653581134025,1.92112295399498,1.87536819662693,1.88981627315475,2.37572300806661,1.69246311627926,1.56400745912338,1.55038444663789,1.68904642405049,1.65783856835709,1.33261824351949,3.03825582432027,3.47812591203431,5.05009057371944,2.25932088656272,1.66744889066298,2.90409627607738,3.2412667358749,2.26702018059526,2.38002631050603,2.32132957851359,2.43119293672204,2.83317186587471,3.19980013605303,3.58625902460323,4.43880068004627,3.49366200929303,0.733836219112298,1.0238283729403,2.38285707083992,2.59271516184412,3.19854499920611,2.48515876523101,2.93989526456289,2.52676790739339,1.91304124862971,2.09184233999726,1.63571210244706,2.42460494156749,2.59100110405879,0.51452866924311,2.66435349029369,0.485188850832559,3.09304809546218,4.06034187991794,3.53381005561106,2.88340903444369,4.65780262249805,4.59201146429474,5.01736028838097,2.23699350999012,5.91358745346292,4.78008610042702,4.35502290190304,4.18870526584905,5.4315561267703,3.5543590387573,4.75378121373476,4.64042178074624,9.08744647568182,9.35879022887994,8.65306202312098,9.36999262236241,9.56956914434245,9.53035504608844,9.12140733565702,9.71809531723375,9.35310066504093,9.15899007721949,8.48833838321341,10.2474276368107,9.18775817578729,5.67688085896126,6.13589708787435,8.76910522600428,9.04308284112229,8.95692110688222,8.83433630382019,6.71748337586893,9.08989619673189,8.49695913926883,5.78205303242638,7.05203480444526,8.06728101759369,6.82572639613381,6.43402555329142,9.41077161385873,9.28267826088338,8.29893586310813
S100A14,0,0,0,0,0,0,0,0,0.264108531478449,0,0,0.452867838769013,0.472391278006676,0,1.8537160787513,1.5943355611902,2.26746335847033,0.398170983992145,1.71862090550802,0,2.00277973286131,0,0,0,2.76275163113574,0,0,0.875185486331688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.43594031112004,7.15215863467643,7.62239671002352,7.55503571354757,7.39436309540888,6.16379055982022,6.98953218003358,7.28556232739079,6.82547946223599,7.03770319057266,7.0576373418334,7.62974642217841,7.84708407379567,4.45269149860589,6.69783232109591,8.39316985786259,8.2017382888248,8.40591350453712,8.66820431673045,8.29045056100189,8.1935568393827,8.12846563361721,6.10467814171015,7.19125039927865,2.90494384910225,1.13628110564991,0.751317011358855,4.93945113687149,0,1.41293606591745
FABP3,1.73192186103356,2.19896063250212,2.00259959179987,2.25548600694692,1.79269880292632,2.79135315736023,1.49422233897875,1.82573552060547,1.75307552662448,1.91883522984942,1.80988927791578,2.20477143119132,0.975319212492017,0,0.778079876975424,0,3.11823889987904,1.46452073948885,2.49606757379337,0,2.40719717107125,1.47135359650191,1.16772896771231,0.910346411487379,0,2.99681604591477,3.04525188870426,2.87679627140414,0,0,0,0,0,0,0,0,1.38657800108252,3.33630706910372,0,1.29196044167326,1.81976833677415,2.57879185909083,0,1.20202175146909,0,0,0,1.55624806452261,1.38691814832692,0,0.353422580099992,0,0.283993007110009,0.560430451064373,0,0,2.0203371927309,0,1.27155592111519,0.583068283379594,3.18360110993903,3.08787594944353,2.37599355292237,6.61583764687818,6.33945065041288,5.77603594885637,4.5226969408136,5.81968797191473,4.38843968529304,5.01955584769123,5.6080135840921,6.67401282798285,5.52598047153018,1.53709746636956,0.80916831208391,4.69400661433064,6.01394335284109,6.74064240343486,6.01256902903101,2.36792197193725,6.79602371558253,4.09914548603859,0.733370336002048,0.706943410615127,5.54124897335111,3.0530491363555,3.4299134714296,6.63824768472442,7.02173954082016,4.61712299995803
TRIM48,0,0,0,0,0,0,0,0,0,0,0,0,4.16299033870513,3.74849371976025,2.84818843371274,3.88335780743888,3.6521571346256,1.442499371337,3.5344105924722,1.23909275369713,2.39379518752772,1.87685161415175,2.36585809635646,1.34701881641964,6.00215242047764,6.13261898673918,5.57882846649756,5.30592724171701,1.57905979039663,1.57894818397013,1.15378847800891,2.00788688604406,0.971195726154272,0,0.996758853018801,0.307841434575513,1.2693401840594,0.823078410027107,0.37444775973081,1.93601561460243,1.04355404178703,0.805289743012795,0.942028429143861,0,0,0,5.84754039645724,0,0.166883004407213,0.272943834148188,0.393497288223868,6.55627532353463,0.171787105374273,0.376251990444081,0,0,0,0,0,0.588765175156422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFPL4A,0.508592006786005,0.224104955080665,0.265073313329295,2.16463774487173,0.591949696589287,0.394731779122718,0.739893765925729,0.574558610499527,0.208368069468671,1.01477532543725,0,1.21806528437121,5.31114379270534,5.10342129830241,4.23045003865388,3.64420188255645,6.60082768355323,4.57858472567811,6.29425794354399,3.85463396433443,4.70071244575595,4.86865715082922,5.26072418939081,4.93032778077852,7.96031757881295,7.9719767359145,7.75428556921259,7.82009572361561,4.80827245702598,5.04628273555603,5.04988515995953,5.12213287740403,5.86481206075947,4.36191863200368,5.48591927137703,5.68764961409093,5.37757387039862,5.53394560676511,4.33093144640072,7.2943893806389,5.68927919247279,5.92338156958245,6.91364863867928,5.06277814159204,1.86383732828933,1.75163694250685,0,2.82836780057605,3.82382935029074,2.36574264164173,0,0,1.32983623334095,0,2.62522401489012,0,0,2.92621268620071,3.54712226639391,1.79203131636887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320184296555316,0,0,0,0,2.12817409931215,0,0,0,0,0,0,0,0,0,0
RGS2,7.59504349796829,8.21354074441339,8.23317169378807,9.62817758680906,9.59209659039607,9.28604760385682,10.134184647579,9.87859844427026,9.8402197774616,9.84941672571806,9.99282706935409,10.0692299650942,9.3893744936444,9.40956371736038,9.49043693288339,9.43184538453952,9.03621788043437,9.00033452981848,9.04749907252416,9.03937596883404,9.21556961313875,9.31884225984462,9.23424169065122,9.34710082405937,7.30148167198803,7.09306849875878,6.92925235554477,7.28441318307891,5.39224645090925,5.27734328748773,6.0765770733109,6.10558546445153,5.79629017215564,5.67448838715507,5.72985665651472,6.06479445231825,5.51333473983513,6.05333077422651,5.89110176467036,6.60497827537614,6.19489225056466,5.53366820834523,6.30531910267119,6.24183167413337,5.49663170101913,5.38229721516475,5.15178989503319,6.8536452100419,5.53882658468992,6.11278389475862,6.15987014718542,5.55900779886487,6.02660612674873,6.02364007457589,5.74310148660416,6.45238088686557,5.87312619823179,6.40948693350534,7.10643615440391,6.31586307840609,5.057715209906,4.08221789871517,0.72661970155703,3.50522270858182,0.947176200293285,5.04149697733992,2.39287349352601,4.27921894419844,4.75601984686821,4.37124147491838,5.04171499813204,3.51998276567136,3.21003869928801,4.19022459113341,4.03099646282164,2.96401088164431,1.33629604190153,3.43571354164403,2.77395112934403,0.807335778333893,0,0,1.9587914141647,0.879730124294814,0.477450404879349,2.0588751079081,3.75664322229991,1.77257927122216,0,0
ZNF705A,0,0,0,0,0,0,0,0,0,0,0,0,0.908176296500482,0,2.38283134785987,0.25346568370077,2.7484687825797,0,2.53354504369196,1.52733662361907,0.557913673063999,1.03738761385629,0.290639273259704,0,5.75751198187354,5.72105868454029,4.77212053175984,5.67548059375981,2.54096335555368,3.03396068613458,1.7687398252554,1.66979309700575,0.602376131473403,1.70335156690588,1.34029454868674,1.91368280979135,2.82427825432027,2.5601122114953,1.66063274951447,2.46414808593042,2.45720828293392,2.07322872846261,2.21691228935849,2.5334222384387,0.845238127289476,1.16585518459522,5.21609036273784,1.08793172732109,1.08331416548793,0,1.37906028349429,5.4744635556003,1.11219994456213,1.35495984870593,1.51267283896333,1.10039868925757,0,2.30120903096273,1.24003899941658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAGEA6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17458389451598,0,0,0,0,0,3.27823335344746,4.77280631597123,2.96801518806494,3.6150327513433,6.0998258257489,4.97852940579686,5.9002092769371,6.01740382713025,6.48613056610541,6.4431205724367,6.26356173907671,6.23168217348938,5.08891216289973,5.11704078863683,4.19409561464531,0.190221185594886,4.41436092780861,4.62465583932834,3.97321735560366,4.70166445540916,4.9087258577463,4.12297586010441,0.682557424323919,3.17201573358886,1.60185488474884,0.22854262677748,3.70225340133747,0,3.67615751838359,2.45650401651869,0.708637347013323,0,3.43089912636678,0,0,3.956359856336,0,0,0,0,0,1.19782907564685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61381478643868
RFPL2,0.64862677916166,0.387109073390585,0.97799759699337,0,0.322673136504595,0.263818837390863,0,0,0,0,0,0,2.87421353905187,0.920950268566012,0.728169959788813,0.973302365378151,4.12115871100136,0.976715465261028,2.92257758521254,1.88045098207824,1.79133764637071,1.47714010316639,3.52620531750691,1.40050924483107,6.91920397513284,7.17114036122526,6.85832173802535,6.80964075712347,3.10127173082456,4.50943942055237,3.66085382969149,3.66786752147847,3.26737080157929,4.21352736929087,3.96060979962551,3.86056876471206,4.34590318964311,4.56820605688592,3.63761755713507,5.17117337440064,4.85171278640871,4.51890521838683,5.96319829116121,3.59674000851781,2.87894034304162,2.12554613209049,6.14934542466996,3.17490889367759,2.48367835449633,1.61005179389208,1.47551041790769,4.5855158851855,2.74209214504546,1.60952479207084,0,2.4380976383152,0.170041696779153,2.57689965233571,0.689409433472887,1.05774738755452,0,0,0,0,0,0,0,0.192543052970647,0,0,0.291936603612936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137207785325052,0,0,0,0
LEUTX,0,0,0,0,0,0,0,0,0,0,0,0,3.28811262417113,4.93500219430704,0,0.284044296183738,4.92506033355717,1.2623429939265,3.61609014014039,2.7534800732764,3.35647261329474,1.16935076200827,3.66317370022037,3.82756459875636,6.62528957592807,6.77641286451777,6.78368453149027,6.36607474850912,5.79369548808015,6.99381292634698,5.73186230450907,6.43325959141006,6.51611160881879,4.92808619008636,4.51344666219508,4.96447937613379,7.07856636250748,7.25515800028119,6.42005392505331,7.34908406064831,6.94807070450592,6.93689381409599,7.05929890552335,6.39319204219895,3.9265019201859,3.57745965133664,0.8278210731074,0.286505392794774,2.24647058804477,3.06690775850181,3.62147591192493,0,2.89326960562345,1.87713168113337,0.189527937883896,3.03141240783625,0,2.21998274153025,2.92563409418782,3.06493153202447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MBD3L3,0,0,0,0,0,0,0,0,0,0,0,0,4.42589906858221,4.28853298888767,3.18833607296489,4.52344217175779,5.67009528429121,2.91654066022569,5.2460407014331,3.95513798678441,3.96659272410598,3.91404303481301,4.4197237486726,3.90311955436801,7.61173494629719,7.51899167196241,7.81869314795988,7.67928734443978,6.06490291594662,6.15679568598734,6.0338922880523,5.74950286047636,6.09792031055259,5.7752561089713,6.09208091392133,6.02798950196661,6.06348381566078,5.95957941494942,5.67438333335527,6.97663524508094,6.06849837879141,6.37455989839263,7.06729115651186,5.7789965518345,5.15048397802583,3.61097550686108,0.984434749557028,4.43835936719193,3.3060073731299,4.37087055399695,3.63754914838203,0.463232662639714,3.97193128220379,3.82509829884363,4.81712564471512,4.17650883553197,3.50372894594186,4.36576463110242,3.69385428320367,3.5400197658434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD24,0.885298710675057,1.04241600667633,0.760242612817923,0.311223464229898,0.609562243734701,0.662286115727845,0.580769562980926,0.613946818847807,0.596828086967503,0.643628340944117,0.478253260108046,0.458020468004151,0.348347276524718,0.579640196004271,1.3610707817832,0.648032261496434,0.544034160098522,0.597647353124873,0.62373663392472,0.418464605590593,0.593846218798253,0.383607550231745,0.677616243836536,0.330055692954378,2.80357077786528,0.669277092335865,2.02700492194278,2.61139747180882,2.25490618912839,2.34730342672408,2.43869614530797,2.58049495500002,0.410571119852967,3.72836858868845,2.32487757182778,1.8966156289821,3.0156720510998,3.14691938435445,3.23772481163087,3.59905816141187,3.39390799446051,2.95090510293079,2.37232281382904,2.35127681973499,0.334663966857107,1.60206661708786,0.949580852947824,0.676839397022243,1.58321449389487,0.395417812329711,0.192994479559854,1.19175425565133,0.6673992893456,1.77817227498878,2.65034644540752,2.38008026318113,0.93351387677634,1.31057343891888,2.84237199430789,2.19861296572225,5.78514370951324,3.3328880478975,4.34948979601126,6.6287556012772,5.49563000156501,2.82048234089981,2.85490662152648,4.2555252505093,6.00977713706574,5.77453785725481,5.69573571234704,3.85989175680812,5.98508964141711,6.59027899537638,4.0440711849693,6.46084570368454,6.00189831973152,7.21883890330356,5.91390731748758,5.03495330682812,6.16841359736438,7.36699545885328,4.57297321041383,4.80434269848635,7.05230153775702,4.46929151816771,5.22939399834287,6.87604463463411,4.76156981164179,6.68699921054902
KDM4DL,0,0,0,0,0,0,0,0,0,0,0,0,0.389509276245971,0,0,2.41460495699304,3.49275563471631,0,2.06350984801426,0,1.51234921524282,0,0.667244531659252,0,5.48182877173169,5.01064655679196,5.31192156920552,5.52702703787014,1.63753494340836,2.08675645131666,2.69192301281202,3.70350400234074,0.732508674364451,0,1.13440776966836,0.288075866000314,1.54270845881041,3.69526838296629,0,3.06175695768476,1.20404922220659,0.781576835305659,0.67634634590818,1.67501309898744,3.58147808769387,1.95334983696071,5.92414469148545,1.20119456655935,3.09636660071327,2.99318177670216,0.180920965812264,5.40864682757782,2.94641112969545,3.54530706460133,1.1288200345943,0.313223279732057,2.22905042324224,0,2.79020953975821,2.58951102726295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QPRT,0,0,0,0,0,0,0,0,0.290855339560952,0,0,0.720887349900614,0,0,0.208882375678022,0.192830616150451,0.216401395973602,0.197613024946774,0,0.24184066192505,0,0,0,0,1.89973765991939,0.406841182493452,0.434908905505245,0.21102854398762,1.45422145278249,2.12671644037892,0.515680796993318,0,0.267710301610863,0.633084627144563,0.20533099102429,0,0.297858171037872,0.481613857087761,0.192234313846368,1.37212322227389,0.381071398248814,0.181682571175232,0.281010806013539,0.225711869346397,3.37691538730265,0.20172084350042,0.442493384599397,2.67167274413366,2.40096946873783,0.396617832362367,1.92391642243451,0.631233603524949,1.51340283221372,0.277206577115407,1.90009053721808,0.26962228562944,0.663218450871826,0,2.11261122981806,0.557999692540235,0.441105527906394,2.43412389253049,2.5305689948983,3.70916578462051,4.45316767886696,4.02180713162183,0.20479111934899,2.22867584599043,3.38229205971843,1.12910005621274,0.351170955776294,2.71824815174038,3.69620007811439,3.34794363068132,0.933550793013784,4.20811912106658,5.56479668397086,3.11465922310696,4.3479225798468,1.71694463997526,5.8059796567171,4.00582178872645,3.00058115145372,4.43732854140939,5.7006741952047,4.47245771828015,5.59253013639504,5.11669646634588,5.90530371751898,5.08729287036205
CLDN10,2.76918772313165,2.96241440930862,3.2755371237092,1.86200474490573,2.18819444961938,1.75398244761543,1.87170915347499,2.1826101530447,1.45156841917178,1.43741894264256,1.61945334495637,1.60405372548685,0,0,1.39908108714718,2.00024269823089,1.445714165589,2.07438287124033,2.2055740060253,0.192745779115862,1.69418250832564,0.737640136005623,2.33957725186192,1.46598027251133,0.737010266926588,0.752077118327508,0.709388893399676,0,2.04823182659781,1.51900188658868,1.32218709482455,0.868322052787666,0,0.48118570504578,0.234781373026699,1.45232602695123,1.09778319952345,1.63643544865807,1.6347284852702,1.08896815872318,1.71167474417186,0,0,0.433312501931042,0,0.680558636557693,0.96466722729343,0.406200779954352,0.583952731271047,0,2.5957661920955,0,1.87428241790645,0,0,0.359949932039312,0.352341282043079,0,0.554754710513757,0,6.76537898644976,6.3345387012137,5.85413827052443,7.05832610490501,7.34075164840746,7.19927780094495,6.51751642604735,7.55552184109062,7.06096263700668,6.97060609353666,7.17457176650988,5.84551376674037,7.40051581325465,2.01033426935212,1.09604325684496,6.84106014025256,6.76238082119082,6.85694721924475,7.07768712322469,3.40824600312069,6.67323219301798,6.54483970876501,0.158216333179157,0,3.91162218834719,0.171797754033737,2.20883200697599,4.17684581454379,4.95298964498984,0.475468164957769
MBD3L4,0,0,0,0,0,0,0,0,0,0,0,0,4.19765108076956,4.09352993616402,3.08752678612769,4.1919061950312,5.40986566824887,2.52024789199932,4.92926088518406,3.57990379812913,3.70716309970272,3.61400690143163,4.00791822533276,3.54904307581387,7.46547758433056,7.34356988922418,7.64706296283658,7.50207987937117,6.02889070329298,6.19853861510044,5.99957968505379,5.80406677596271,6.14552785180601,5.77635582464752,6.1094789283014,6.0194369210044,6.04385669204875,5.90610999484099,5.64219743671099,6.81894600660772,6.0533152372151,6.35783260468347,6.9260609281928,5.75672895400502,5.08144450286999,3.69219845736723,0,4.4783016719967,3.47267919474613,4.42609273519216,3.66875511181663,0,3.81283735741567,3.84586040080707,4.83166469300369,4.1803024170996,3.38312080853314,4.36740585992587,3.72511691628989,3.40443027167887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IFITM3,0,0,0,0,0,0,0,0,0,0,0,0,1.28336928940414,0,0.429683442256885,0,0,0,0,0,0,0,0,0,0.165401565723994,0,0.274227612867827,0,0.980238786354306,1.85375505324521,0,0.312451421820942,0,0,0,0.45978933612819,0,1.64840759791213,0,0,0,0,0.755216589773496,0,2.05860652498549,0,0,0,0,1.52839862038764,0,0,0,0.220430641150298,0,0,0,0.370393917605128,0,0,4.52119209604391,5.81668161946254,5.89436406284532,6.57975102846545,5.27986901357779,5.2740019209373,4.17095484540008,5.14885789772738,4.61025443982311,3.53762491107204,4.06317128627454,4.80095086274311,5.97206678040321,7.23485593123974,6.37138466457367,4.53659345985639,5.11876252571809,3.97450961891285,5.86451764454057,2.84306946078417,6.2860169059442,5.32021714666546,6.83521525763308,3.13734949707135,6.00655569948505,7.79802016155633,7.79864905157849,7.2509762734471,4.40050849366263,6.03562941978092
BTG4,8.03916577910668,8.28959906580179,8.1859254156689,8.26856392096458,8.31112581043897,8.16048238795312,8.14761796375921,8.01548267493822,7.89777890856156,7.8302464871137,8.09338490737313,8.0501647464703,6.93027760918557,6.73861524932161,6.95840105064368,6.78412185871909,6.38371032954986,6.92576491527754,6.29366105310233,6.62756173782693,6.94074772615666,7.07633804344914,6.70000678947102,6.7759859826008,4.30750094908137,4.77055693635319,4.5348491634063,4.78866516992102,0,2.57597805350621,2.17052317259456,0.68515034074981,0,0,2.42166869843337,1.94550487216207,2.00250772665858,3.33921706164939,3.15459849259999,3.39139395406051,3.42673783970455,2.13047026667984,3.44742195361958,1.74612977990389,0,0,0,1.30104421089479,0,0,1.27128463499931,0,0,0,0,0,2.23307065408405,2.39226740770552,0,0.176273385683318,0.437681059096667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203386443122909,0.304636193262693,0,0,0,0
