ENSMUSG00000064604,0,0,0,0,0,0,8.06403745216661,0,0,0,0,0,0,0,0.0244249058631947,0,0,2.35077458752374e-10,0,0,0,0,5.0407851417503,0,0,0,0,0,0,0,0,0,0,0,0,4.57346210959459,3.1034169337157e-16,0,0,0,0,0,7.05015180021035,6.86522768883967,0,7.13053825817216,7.26319691393507,0,0.479488083083515,0,1.31861568401489e-05,0,0,0,0,0
ENSMUSG00000086474,7.14771241975426,7.32978290479731,7.17636339623001,7.23490338944129,7.42368249323603,7.30462071284875,2.03339107057922,6.71438396326441,7.41536573889953,3.02734267742801,4.52435074624037,0,3.99406078280249,2.23331590347237,0,5.64395452774868,6.41815928304572,0,4.82944931714496,5.70667051504945,6.53987824881962,6.44269913385238,5.8466850150031,0,1.30937396144766,0,4.80531646061115,0,0.68603353012647,0,0,0,0,5.89990721849644,0,0,0,0.694199698309339,0,0,4.23786353759015,4.32520168992185,1.11084501446519,0,0,0,0,0,0,0,2.04734886101905,5.42122189865305,0,0,0,0
ENSMUSG00000012350,6.82647820867103,6.62525432676257,6.5631416681736,6.65909333885324,6.5211106228916,6.75737112776465,6.35502653924107,6.7182008512534,6.71998603953642,4.38371090395216,3.47236379312441,0.923296346409252,1.95982543279589,3.9241397780079,3.17119364107206,3.01861486753234,4.17667963823966,2.92613853474998,2.56160237188179,4.31392244983285,3.78044298002425,2.80714375904444,1.5124467834657,0,1.83166041846855,0.279668747982741,2.5672985523329,0.234532657631937,3.99228958602762,0,0,4.54980688674943,0.551780642478722,3.92395792557271,1.44844582220401,3.34066951373817,0.707394144833982,0.117938345146308,0,1.08048316491156,0,0,0.752762800445327,4.40146536721607,0,0,0,3.88794645152123,0,0,0,0,0,0,0,0
ENSMUSG00000065262,0,0,0,0,0,0,7.18375968597246,0,0,0,6.28567925112016,0,0,6.53008986935976,6.97891160425436,0,5.39880647550825,5.62320796724309,0,0,0,0,0,0,0,0,7.64339936358548,0,7.07747493869221,0,0,6.97843328422277,0,0,0.217697944309889,5.95106251646703,0,0,6.91966873418453,5.85712160005275,0,0,0,0,4.36606291202226e-19,7.04249044374211,0,6.63834270433585,8.51269835874016e-13,0,3.36725413791283,0,0.196570429191943,0,0,0
ENSMUSG00000084616,0,0,0,0,0,8.1183114701088,0,7.64127518854293,0,7.64796827969021,7.88286129577346,7.14253758406005,8.36795815567906,0,7.33866901682267,7.24785416506932,0,0,8.1956643879794,0,8.02398286235633,0,7.23456730572419,7.31371144591051,0,0,7.02258908903136,7.81144959636697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.76895132289832,0,0,0,0,0,0,0,0,0
ENSMUSG00000095299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0025597129067,0,0,0,0,0,7.93841243993425,7.82189530713701,0,0,0,0,0,0,0,0,0,0,0,6.95555780045229,0,8.39612315007936,0,0,0,0,0,0
ENSMUSG00000094824,0,0,0,0,0,0,0,0,0,6.93152373550802,7.15550072084298,7.29015961898529,6.55740406718539,6.43830053420517,0,7.40847859288171,0,0,5.87391999981544,0,0,6.32100465244045,6.04474010973643,0,0,0,0,0,0,0,0,0,5.12918174948256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000064779,0,0,0,0,0,7.83160125042146,0,0,0,7.36660687848036,0,0,0,0,8.13908120878105,0,0,0,7.21322240247776,0,8.13362242150593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8089950283367,0,0,0,0,0
ENSMUSG00000089536,0,0,0,0,0,0,0,0,0,0,6.35263313169274,0,0,0,0,0,0,0,6.02300677185637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54657456609626,6.64834875842954,6.66822866113527,0,0,6.39458210476258,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000065658,0,0,0,0,0,0,0,0,0,7.223610169555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.37312920062817,0,6.2462388221242,7.41284659466025,0,0,0,0,0,0,0,0,0,0,0,7.64737861930153,0,0,0,0,6.8602618005123,0,0,0,5.80872043963371,0,0,0
ENSMUSG00000064620,0,0,0,0,0,0,0,0,0,0,0,0,6.81865305157706,6.55659570006136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93651184837391,0,6.01896420334544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28514731750587,0,6.94618650306978,0,0,0,0,0,0,0
ENSMUSG00000084569,0,0,0,0,0,0,7.7799573872794,0,0,0,0,8.69132536364272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.13832665192943,0,0,0,0,0,0,0,0,0,0,0,0,0,7.05128210961135,0,0,0,0,0,0,6.7213270546852,0,0,0
ENSMUSG00000092701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29125464382738,7.45422727493292,0,0,7.72180080966928,6.80023616621733,0,6.62628604803872,0,0,0,0,0,0,0
ENSMUSG00000088476,7.81841448993379,7.64863381549771,7.43358230525867,8.30532004305846,7.43367073626796,8.18186244234482,0,6.68727178056188,7.51499806812646,0,0,0,7.30195224455735,0,0,6.97863619566278,7.78709627881531,0,0,7.48781642246468,7.96389763431275,0,6.08406560385778,0,0,0,7.33117198911937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085300,0,0,0,0,0,0,0,0,0,6.23859732326205,6.31447833837007,5.23471743220276,0,5.78364834259501,6.75521516161002,7.06621917625308,6.87326077232228,6.67250337408485,6.68800511825081,7.33171284233783,8.01381260946446,7.5704367623186,7.80734539290343,7.39097007271117,6.96714843984458,7.66768629667156,6.38428601493007,6.75064894884669,4.20750609161897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080533,0,0,0,0,0,0,0,0,0,0,0,7.11259747215976,7.48640417302456,6.86364112108476,0,6.82442508397112,6.22542729135601,0,6.99477599702034,0,0,0,0,0,0,0,7.21594790981354,0,0,0,0,0,0,0,6.29983788143186,6.6764756721117,0,0,0,0,0,0,0,0,0,0,5.33286884544381,0,0,0,6.43245586999226,0,6.62673127226483,0,0,0
ENSMUSG00000084607,0,0,0,0,0,0,0,0,0,0,0,6.59911724292028,6.65497566624791,0,0,0,0,7.41591157286389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.41105402298591,0,0,6.84674837509896,7.44493932273485,0,6.63097820689892,0,0,0,0,0,0,0,0
ENSMUSG00000026580,6.4315141600784,6.73007619887187,6.66378355242396,6.60846655995026,6.20199166703742,6.8449896929552,4.4293246885821,6.46992805895788,6.69233868881901,4.50630819811755,0.275708239374427,3.08572584601672,0,0,1.96756697163519,5.45459401363872,0.321908666194285,1.78538108884774,3.77775426532832,4.59663569120842,3.40754618793771,4.35883993096471,2.05442641221073,5.91995389921714,1.15578059954851,3.34876973898621,0,1.17645489761279,4.82404051822782,0,2.45290499936085,0,0,0,0,0,0,2.03312109659635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077221,0,0,0,0,0,0,0,0,0,0,0,7.58530101272027,7.40271987463408,8.29250961264514,7.05298969118524,0,0,0,0,0,0,0,0,0,6.2528715740747,0,6.10876522366628,0,0,0,0,0,0,0,0,8.05789725947457,0,0,0,0,6.370773960056,0,0,0,0,0,7.77915103507305,0,0,0,0,0,0,0,0,0
ENSMUSG00000095176,0,0,0,0,0,0,0,0,0,6.57586675203832,0,0,6.18507677878915,0,0,0,6.65108910263,6.31753636079569,0,0,6.99347895928432,0,7.04340309100555,6.56502966234494,6.44514052939013,6.28587662222923,0,0,6.11285271808035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000065669,0,0,0,0,0,0,0,0,0,0,0,0,6.83941088548736,5.57074070685028,0,0,0,0,0,0,0,0,0,0,6.47805248811272,0,6.88728601165954,0,0,0,0,6.07466510787438,0,0,0,0,0,0,0,0,0,0,0,6.58304440967838,0,0,5.745922444403,0,0,0,0,0,0,0,0,0
ENSMUSG00000088348,0,0,0,8.78547485594916,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3899028740231,0,0,0,0,0,0,0,0,0,0,0,0,0,8.64794134351674,0,0,0,0,0,0,0,7.94740725654336,0,0,0,0,0,0,0,0,0,1.18975577053002e-259,0,0,0,0,0,0
ENSMUSG00000077380,7.15358427530431,5.92432667395599,7.14664841590968,5.86174265210413,7.81024862904281,7.13198759138273,0,0,7.95832727112302,6.53469110447461,0,0,0,6.17702700942874,0,0,0,6.91158788062973,6.62521793950108,5.72029364465008,0,0,0,0,0,7.52033729995501,0,0,0,6.38639798607831,0,0,0,0,0,0,0,0,0,0,6.45968277452817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077704,0,0,0,0,0,0,0,0,0,6.97022120650681,0,8.330653090927,7.97800423564261,7.37934805350667,0,0,0,0,0,0,0,0,0,8.9074720587892,0,0,0,8.61314567771375,0,0,0,0,0,6.833930711364,0,8.16487424856732,0,7.66336057205128,0,8.87844551982679,7.36477920428863,8.04851587924023,6.9068173039608,6.77614206244013,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000093044,0,0,0,0,0,0,0,0,0,0,6.60492571829882,7.92785172817253,7.74365464675244,0,0,0,0,0,0,0,0,7.40608672514539,6.61069304208826,0,8.16962693316701,0,0,0,8.02010468436577,7.03804726970018,8.30048654784668,7.47389489958936,0,7.5326066077143,6.86818791625052,6.76246169150586,6.63724404371559,0,0,0,6.67981355360678,0,0,0,0,0,0,0,0,0,6.50827786804811,0,0,0,0,0
ENSMUSG00000065817,0,0,0,0,0,0,0,0,0,7.29601850208167,5.10644280758216,6.14459685369412,0,7.49167771797049,6.52338659587624,0,7.34762067057474,6.58135293192244,7.26501874734607,0,5.16634196292236,5.50845969090011,7.82909907287617,6.52336356955974,0,0,7.11927650585883,0,0,0,0,0,0,0,6.6835211701562,7.01889776056564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026360,6.27073411479123,6.29473818034829,5.90656049953849,6.29740653890028,6.31896125908579,6.48692625564435,5.49924355517076,6.36640171164669,6.71453000511809,3.30193165222213,0.108134881375302,3.7071061747475,1.14895223378085,0.707508991850406,0.627215658711336,2.56039472480891,3.26295225258147,2.32777147955755,2.2888621027737,3.71137343598754,2.85845126303305,0.406610566083209,4.07667582304057,3.51045619756013,2.79457160335325,0.100787161316768,3.37879333741041,0,0,0,0,0,2.13942971634103,0,0,0,0,0,0,0,0,0,0,0,0.770134984864781,0,0,2.81918074755535,0,0,0,0,0,0,0,0
ENSMUSG00000094405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.84655459725417,0,0,0,0,0,0,0,0,0,7.6867051922248,7.49276793826411,0,0,0,0,0,0,0,0,0,0,0,0,6.1945138528918,8.13086018356194,0,0,0,0,0,0,0,0,0
ENSMUSG00000042279,6.93486727415915,6.87513520237719,6.51760326544237,6.83270906963991,7.1658189069799,7.36885579955649,6.74271219842562,7.13867547549153,7.65983358764832,5.03945787755737,4.49956983341296,0,3.11565262126748,3.86484788799473,4.56891921648539,4.63000420740508,4.78178350638383,4.08296705074144,3.52947752775375,4.43119304147522,3.29688580042933,5.10223443759334,5.46941396847065,5.01108621700197,5.25934062486445,3.17103560485461,5.00034320814453,0,5.06666923959988,0,2.90920320061861,2.96598498396384,0,4.09363975276642,0,0.408697932889439,0,0,0,0,0.412522303844518,1.61181039768374,0,0.750943768124852,4.04860355137752,0,0,4.16021354801371,0,0,0,0,1.26446976207129,0,0,0
ENSMUSG00000088308,5.06587569927988,0,0,0,0,0,0,6.36784690235303,0,0,0,0,0,0,0,0,0,0,0,0,4.88029999114739,0,0,0,0,0,0,0,0,5.16776420408516,0,7.16340457281294,0,7.05540901780609,5.73148724864893,5.64815788227022,0,0,0,5.5793771098219,0,6.7973015396774,0,6.33749150095133,0,6.29300465746666,7.32656243681586,0,0,0,0,0,5.28977438440516,0,0,0
ENSMUSG00000077564,0,0,0,0,0,0,0,0,0,0,0,0,0,6.22891970228747,0,0,5.59308071960667,0,0,0,0,0,0,0,0,0,6.56540606443991,5.88024377054015,0,0,6.99435527827204,0,0,5.6880576409063,0,0,6.92916023549747,7.42273941541611,7.87456219508979,7.48599771890574,0,6.18442659580568,0,0,0,0,5.25216425686111,7.0047342728296,0,0,6.31282372032603,8.1086404340587,0,0,0,0
ENSMUSG00000065097,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31902512895982,0,0,0,0,0,6.60605181513872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68606662159801,0,5.13800695255062,0,0,0,0,0,0,0,7.23996519383547,0,6.6219120017314,0,0,6.54957084091347,0,0,0,0,0
ENSMUSG00000049588,6.8116669457874,6.77948537390283,6.28208662278373,6.72031423677769,6.94019224731999,7.11360368403648,6.42092359741617,6.92438188981962,7.36847774223572,3.61327810984625,3.92352327626706,4.76303445921947,2.59990490832748,4.10776570486704,1.18414310276107,5.60214565105986,4.87997528495712,4.38118954900398,4.70322793552343,5.44372831873282,5.40383588772619,4.73096422940762,3.93055294750189,3.85319937173625,2.63335414138316,5.49096960848215,3.42863250748012,4.95830149903334,4.02769770466023,1.37909111487337,0.289490804101514,0,3.31524056094364,0.53709842046128,0,0,0.824429458017452,0,0.361880150597703,0,0,0.702125154739052,0,0,0,0,0,0,3.15701635583088,0,0,0,0,0,0,0
ENSMUSG00000037161,0,0,0,1.19435789474856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42178650920422,0.680620486898713,0,3.968381919059,0,2.53504961637054,0.785730282004353,0,0.488762045728942,0,0.366408849000793,2.65591589603972,0,0,0,0,0,0,0,4.10806159609336,0,0.481720658308547,3.7499155239917,3.25451889334913,0,6.32926323670905,5.97002638326811,5.87189165309778,5.93448348019434,0.71966899128702,5.66984942792954,5.64864230154028
ENSMUSG00000064405,0,0,0,0,0,0,0,0,0,0,0,0,0,6.94434349166913,0,0,4.27733502062885,0,6.82817085600996e-14,0,0,0,0,0,0,0,0,6.02778790385317,0,3.06614730768719,0,5.91496042607751,7.82817860443911,0,3.78856308070765e-10,6.8144531576775,0,0,0,6.45114279880596,0,0,5.11390239034673,7.03896408112512,0,6.57971321805845,7.62903637468812,6.94245431439113,6.9585486067608,0,0,0,5.80368144912786,0,0,0
ENSMUSG00000093413,0,0,0,0,0,0,0,0,0,5.95788510521473,0,0,0,0,6.04778690125497,6.85625699207931,0,0,0,0,0,6.55179311794398,0,0,0,0,0,0,0,0,6.2152789595362,0,0,6.58638090977729,6.33593655154556,0,0,6.00654031666316,5.27851231367527,7.26656808101192,0,0,0,0,0,0,0,7.10960434099766,6.95490855310852,0,5.81957340785578,0,0,0,0,0
ENSMUSG00000084686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.73242340664716,0,6.79858684393662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93242563949168,0,0,0,6.9277853780795,0,0,0,0,0,0,0,0,0,0,7.78861868658301,0,0,0,0,0,0,0,0,0
ENSMUSG00000076270,1.29305688086123,0,0,0,0.0109174065806912,5.14695568057788,0,0,0,0,0.0212380832922099,0.0271819659441329,0.0200357329874032,6.00958655353802,0,0.0539759619777073,0,0,6.10484960911943,0,0,5.09732152906384,0.00237081104826725,0,0,0,0.194740249511299,0.00389110333005272,0,0,7.52511862716393,0,0,0,0,0,0,7.42692235809744,0,0,6.93135689455089,5.39056685812551,0,0,6.28565920921986,0,0.000308241816558698,0,0,0,0,7.33798931372397,0.13493210616107,0,0,0
ENSMUSG00000088958,0,0,0,0,0,0,8.43200339014469,0,0,0,0,0,6.15250609252631,0,0,0,0,0,0,0,0,0,0,0,0,6.21926003472714,0,7.35749420916738,0,5.40514988589709,5.82408073082433,0,0,0,6.61200593177235,0,5.09238181678339,6.76374587990765,0,6.73624572676862,0,0,0,6.3249342938509,0,0,5.63070446871423,7.61677917153438,6.46981685387708,0,4.98717995536852,0,0,0,0,0
ENSMUSG00000088208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56079739622369,6.41466892454276,0,6.13062166509519,0,6.68388813800698,7.08258566792177,0,0,0,0,0,0,6.21941619479766,0,0,5.3628914186908,6.26871504715322,0,0,0,0,0,0,0,0,0
ENSMUSG00000093952,0,0,7.03971411321746,0,0,0,0,0,7.00081960401101,0,0,0,0,0,0,0,0,0,7.15021081666574,7.26710496019731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84737295251541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000088623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70994538133301,5.93043606148162,0,6.39376242903505,0,5.51133368571831,0,0,0,0,0,6.72830840473612,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01396380574576,0,6.0267801547277,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000039396,6.15618802180706,6.17209895350295,5.66751775753006,6.18708394235665,6.36128867793329,6.2677448861191,2.66774374377922,6.27713870521262,6.3466954400317,0.672999954261395,1.11667646809567,0.28328934717936,0,3.06239925829442,3.90595724623212,4.4846143064891,3.47625490787693,3.95954287313347,3.42541942054559,4.25327780305158,0.86304579599054,2.02392520394875,1.05879154252299,0.519841323184898,2.30566667924543,4.32569535777138,1.55147257368929,3.5936363492446,0.188149521827785,0,0,0,1.95569499383747,3.65864173448798,0.737916227443407,0.912184751688969,0.690349735935022,0,0,0,0,0,0,0,0,2.84005708108012,0.468879120361502,0.102154727521414,0.506169573695796,1.67609381469679,0,0,0.663709639056405,0.396460844954259,0,0
ENSMUSG00000077222,0,5.94991250137511,0,5.2082943039094,5.45021199214789,0,8.15635393306767,6.50969309186401,0,7.13340302680044,0,6.70937158437403,0,6.46036120120719,6.11973089175349,7.42523652974452,6.75196365912039,6.8803908613792,6.80493077516804,0,5.7216825270393,4.70381271958578,4.93096268289809,0,5.5837666977582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.46747943177118,0,7.08501700250739,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033060,7.04142975221214,7.06038291284301,6.74666856326166,7.06651484545661,6.94556695956802,7.13022820650466,6.7145341723107,7.20567101995084,7.36805919369469,4.75122074219518,4.04104018004859,5.55956744711427,4.53330010268239,3.31964567576331,4.95830397429235,5.29961195573955,4.93264132635521,2.81135169691537,3.57760895951099,5.71992576584461,5.7205307026606,5.32053080176816,5.6421958606559,5.67741164977375,0.691924682008294,5.25257797479019,5.47462733233964,3.04977497473577,3.26836696621173,2.39452173310479,3.50161758454715,2.06710019878865,3.57423495485547,0,2.43397535056244,4.47822568674255,4.10060945292823,3.38357520581051,0.108478504317726,0.431396060841346,3.04234661656516,0,1.8586864619514,2.56682008517053,0.839213100274483,2.32089081832502,1.27719960986581,3.58650915719924,1.13547153116919,1.46681982032038,2.1909581941971,0.677658925065834,3.48584579323594,7.0688346902763,0.801541548188132,1.88511252216017
ENSMUSG00000050234,6.07376661712343,6.10599272976821,5.92821406820715,6.03290020409141,6.24688186348981,6.15076689149097,1.69239979330978,5.93268889948347,6.02777818241547,0,0,0,0,2.0759296850556,1.80618218625145,0.2504249435504,3.78050642415417,0,0,4.5833633640139,4.81669624970448,0,0,0,0,0,0.216986394871941,0,0,0,0,0,0,0,0,0,0,1.03259687782353,0,0,0,0,0,0,0,0,0,0,0,0,2.00087651587401,0,2.8830251051585,0,0,0
